log_price,log_sqft_living,log_yard_space_approx,bedrooms,bathrooms,luxury_score,distance_to_center,years_since_renovation
-0.7605238331015849,-0.8294621577953253,0.11675396967142324,-0.41257996220861437,-0.8045107572799551,-0.7097593115836492,-0.3371803851316649,0.6416338382127579
3.1165787520767023,1.533673138931437,0.1439693061582376,1.8023229928060522,0.49638345608835366,5.242558958938874,-1.2802735517842094,1.8217044766567037
-0.591319695473046,0.030958313101719523,0.4508806849356328,-0.41257996220861437,-0.15406365059580074,0.30101171548621364,0.8137048596251268,0.25984627871618726
-0.19900581418091048,0.11497728058134421,-0.025854982802694902,-0.41257996220861437,0.17115990274627646,0.30101171548621364,0.14509449662277285,0.36397015857888837
0.31594119751517685,0.04314584928622941,0.3032330071126022,0.6948715152987189,0.49638345608835366,0.020241985744585383,0.24992980312506932,-0.0872333208261497
0.09535887447927065,-1.821127201133624,-0.11226697415551823,-1.5200314397159478,-1.4549578639641094,-0.7097593115836492,-0.9364606299916917,-0.7119766000023562
-0.6308104209307519,-0.811928374400765,-1.5340862396513641,-1.5200314397159478,-0.15406365059580074,-0.4289895818420202,0.21405730508114396,-0.0872333208261497
0.06392457460851521,0.8314270866091871,1.612944427773823,0.6948715152987189,0.49638345608835366,-0.1482198521003927,1.5278030536829144,-0.5384368002311878
-0.05667819920701887,0.5742389268101527,2.4705991191349206,-0.41257996220861437,0.49638345608835366,0.020241985744585383,3.495636996343349,-0.399604960414253
0.605339457897077,-0.5322224680257364,-0.16736096520414118,0.6948715152987189,-0.15406365059580074,-0.7097593115836492,-0.8642015605366492,0.9887134377550949
-0.012873544923002805,-0.2544567369991135,-0.09366704204541067,-0.41257996220861437,-0.47928720393787794,-0.7097593115836492,-0.38653238588891525,0.8845895578923938
2.1000893315419726,1.0074374946448375,-1.0375902352572022,0.6948715152987189,0.49638345608835366,1.0310130128144475,-1.0470348513247212,2.2381999961075083
0.44514151642055944,0.4751368242901586,0.6635429389162203,-0.41257996220861437,-0.47928720393787794,-0.4289895818420202,0.7066767059493938,-0.2260651606430845
-0.46703090460108204,-1.3164285376091893,-0.13911722458643,-0.41257996220861437,-1.4549578639641094,0.020241985744585383,-0.9931422243133353,0.6416338382127579
1.805724642881788,0.999347322034987,0.18405421345880246,1.8023229928060522,0.8216070094304309,-0.4289895818420202,-1.0497945259389947,1.196961197480497
-1.2478541798627434,-1.08969410542739,0.29883335044151943,-0.41257996220861437,-0.8045107572799551,0.020241985744585383,0.45800500541495615,0.29455423867042096
-0.20355787973724224,-0.4558959676983172,-0.17767919436910837,-0.41257996220861437,-0.8045107572799551,0.020241985744585383,-0.02183862123851514,0.6069258782585242
-0.9394792258872753,0.33974565762387005,0.2739203025204881,0.6948715152987189,0.49638345608835366,-0.4289895818420202,0.5929892243533843,-0.4690208803227203
-0.45399610588981365,1.1561015560701753,-0.08268132007095097,0.6948715152987189,1.146830562772508,-0.4289895818420202,0.9136033693901408,-0.8161004798650573
-1.1299101168087233,-0.777247116972479,-0.30325404237709236,-0.41257996220861437,-0.47928720393787794,-0.7097593115836492,0.20297489977489733,-0.4690208803227203
-1.0076861405533792,-1.1293300468818135,0.36038597944585077,-0.41257996220861437,-0.8045107572799551,-0.9905290413252775,2.932102856639292,-0.33018904050578557
0.9082101320984743,0.3822383928897528,0.39694132958353134,-0.41257996220861437,-0.47928720393787794,1.0310130128144475,-0.8460311514745121,1.7522885567482362
-0.13199575984644407,-0.643407914231849,0.16008129767226734,0.6948715152987189,-1.4549578639641094,0.020241985744585383,-0.00970934776316707,0.6763417981669916
0.5631035049669713,-0.19992753300794236,-1.841531542071857,-0.41257996220861437,0.17115990274627646,-0.1482198521003927,-1.2797921709339066,-1.093764159498927
0.5214717017645132,0.8487674809345517,0.5298909681659258,0.6948715152987189,0.49638345608835366,-0.1482198521003927,-0.12215682282730014,-0.6078527201396551
0.11474574756031848,-0.41125836370525537,-0.24405106655615807,0.6948715152987189,-0.47928720393787794,-0.4289895818420202,-0.8416923210537612,0.5028019983958232
-0.9394792258872753,0.218781553303389,0.32321018831614634,-0.41257996220861437,0.49638345608835366,0.30101171548621364,0.4383932007069385,-0.4690208803227203
